Direction,sender,To,Time (UTC),Time (local),Message,Profile,Origin path,Is deleted,Label,line_number,suspicion_score,is_suspicious
Incoming,Jacqueline Sanchez,Heather Washington,01/03/2025 23:25,01/04/2025 07:25,one g,,,False,drug,1126,0.3127079260305171,False
Outgoing,Kim Roberts,Dennis Becker,01/04/2025 14:57,01/04/2025 22:57,barang ori,,,False,drug,1127,0.4991575369830738,True
Incoming,Lisa Grant,Mark Luna,01/07/2025 21:14,01/08/2025 05:14,è´§ ada,,,False,drug,1128,0.3127079260305171,False
Outgoing,Yesenia Brown,Mrs. Kristin Dennis,01/08/2025 19:46,01/09/2025 03:46,ç«,,,False,drug,1129,0.3127079260305171,False
Outgoing,Timothy Estrada,Daniel Underwood,01/14/2025 14:54,01/14/2025 22:54,holiday plan,,,False,normal,1130,0.3127079260305171,False
Incoming,Shannon Boyer,Sarah Cole,01/01/2025 19:33,01/02/2025 03:33,paket,,,False,drug,1131,0.3127079260305171,False
Incoming,Frank Farmer,Natalie Huber,01/11/2025 18:17,01/12/2025 02:17,family dinner,,,False,normal,1132,0.3127079260305171,False
Outgoing,Andrew Ruiz,Mason Reilly,01/13/2025 20:26,01/14/2025 04:26,later go movie,,,False,normal,1133,0.3127079260305171,False
Outgoing,Chloe Jimenez,Heather Wallace,01/16/2025 07:14,01/16/2025 15:14,jalan-jalan,,,False,normal,1134,0.3127079260305171,False
Incoming,Dr. Scott Herrera,David Reese,01/17/2025 04:29,01/17/2025 12:29,assignment siap?,,,False,normal,1135,0.3127079260305171,False
Incoming,Michael Murphy,Michele Vance,01/04/2025 00:49,01/04/2025 08:49,check line,,,False,drug,1136,0.3127079260305171,False
Incoming,Brianna Montgomery,Caitlin Moore,01/18/2025 15:23,01/18/2025 23:23,assignment siap?,,,False,normal,1137,0.3127079260305171,False
Outgoing,Andrew Lang,Christian Clark,01/12/2025 20:20,01/13/2025 04:20,working late,,,False,normal,1138,0.3127079260305171,False
Incoming,Stacy Ross,Jeffrey Rodriguez,01/20/2025 00:16,01/20/2025 08:16,drive safe,,,False,normal,1139,0.3127079260305171,False
Incoming,Jeffrey Moore,Carla Burns,01/08/2025 02:03,01/08/2025 10:03,stuff,,,False,drug,1140,0.4681264086466392,True
Outgoing,Mia Lewis,Ricardo Alvarez,01/12/2025 03:40,01/12/2025 11:40,working late,,,False,normal,1141,0.3127079260305171,False
Incoming,Melissa Schmidt,Gerald Collier,01/18/2025 23:54,01/19/2025 07:54,on the way,,,False,normal,1142,0.3127079260305171,False
Incoming,Brian Burke,Greg Soto,01/08/2025 21:43,01/09/2025 05:43,half g,,,False,drug,1143,0.3127079260305171,False
Outgoing,Troy Williams,Derek Jones,01/02/2025 19:11,01/03/2025 03:11,smoke,,,False,drug,1144,0.3127079260305171,False
Outgoing,Donald Ryan,Laura Stevenson,01/22/2025 22:08,01/23/2025 06:08,football match best,,,False,normal,1145,0.3127079260305171,False
Outgoing,Samantha Zamora,Melissa James,01/05/2025 21:08,01/06/2025 05:08,ambil barang,,,False,drug,1146,0.4991575369830738,True
Incoming,Johnny Lopez,Cynthia Nunez,01/18/2025 03:41,01/18/2025 11:41,how are you?,,,False,normal,1147,0.3127079260305171,False
Outgoing,Shelly Robinson,Robert Wall,01/16/2025 12:34,01/16/2025 20:34,see you at mall,,,False,normal,1148,0.3127079260305171,False
Outgoing,Philip Brown,Ryan Martin,01/02/2025 06:21,01/02/2025 14:21,line clear,,,False,drug,1149,0.3127079260305171,False
Incoming,Shannon Schneider,Connie Mitchell,01/15/2025 14:21,01/15/2025 22:21,assignment siap?,,,False,normal,1150,0.3127079260305171,False
Incoming,Joseph Chavez,Steven Ward,01/20/2025 02:35,01/20/2025 10:35,meeting at 3pm,,,False,normal,1151,0.3127079260305171,False
Outgoing,Grace Gardner,Sarah Burgess,01/12/2025 08:20,01/12/2025 16:20,meeting at 3pm,,,False,normal,1152,0.3127079260305171,False
Incoming,Timothy Lindsey,Mary Perez PhD,01/10/2025 13:43,01/10/2025 21:43,on the way,,,False,normal,1153,0.3127079260305171,False
Incoming,Annette Cole,Nichole Nguyen,01/20/2025 03:10,01/20/2025 11:10,how are you?,,,False,normal,1154,0.3127079260305171,False
Incoming,Kathryn Gomez,Nancy Ochoa,01/11/2025 12:51,01/11/2025 20:51,drive safe,,,False,normal,1155,0.3127079260305171,False
Incoming,Kaylee Pena,Cory Lee,01/19/2025 08:15,01/19/2025 16:15,apa khabar?,,,False,normal,1156,0.3127079260305171,False
Outgoing,James Ortega,Lauren Burton,01/21/2025 12:01,01/21/2025 20:01,exam coming soon,,,False,normal,1157,0.3127079260305171,False
Incoming,Gregory Hicks,Jessica Mason,01/21/2025 21:36,01/22/2025 05:36,assignment siap?,,,False,normal,1158,0.3127079260305171,False
Outgoing,Alexis Mosley,Cameron Wilkerson,01/06/2025 22:01,01/07/2025 06:01,paket,,,False,drug,1159,0.3127079260305171,False
Outgoing,Mary Henry,Mark Mcconnell,01/19/2025 21:59,01/20/2025 05:59,exam coming soon,,,False,normal,1160,0.3127079260305171,False
Incoming,Steven Reilly,Shelley Gonzalez,01/06/2025 06:06,01/06/2025 14:06,ç½ç²,,,False,drug,1161,0.3127079260305171,False
Incoming,Sherry Smith,Melissa Vega,01/20/2025 01:12,01/20/2025 09:12,jalan-jalan,,,False,normal,1162,0.3127079260305171,False
Incoming,Charles Kaufman,Theresa Wade,01/07/2025 23:02,01/08/2025 07:02,smoke,,,False,drug,1163,0.3127079260305171,False
Outgoing,Ryan Williams,Stephanie Tyler,01/09/2025 22:39,01/10/2025 06:39,syabu,,,False,drug,1164,0.4991575369830738,True
Outgoing,Justin Sanchez,Kimberly Bradshaw,01/06/2025 02:14,01/06/2025 10:14,ç½ç²,,,False,drug,1165,0.3127079260305171,False
Incoming,Robert Oneal DVM,Laura Tanner,01/07/2025 22:44,01/08/2025 06:44,budak hantar,,,False,drug,1166,0.3127079260305171,False
Outgoing,Annette Martinez,William Bennett,01/21/2025 01:18,01/21/2025 09:18,apa khabar?,,,False,normal,1167,0.3127079260305171,False
Incoming,James Jackson,Jamie Adkins,01/17/2025 19:48,01/18/2025 03:48,catch up later,,,False,normal,1168,0.3127079260305171,False
Incoming,Patricia Jones,Kelly Patrick,01/01/2025 10:56,01/01/2025 18:56,port biasa,,,False,drug,1169,0.3127079260305171,False
Incoming,Amanda Holmes,Ashley Burke,01/13/2025 09:27,01/13/2025 17:27,jalan-jalan,,,False,normal,1170,0.3127079260305171,False
Incoming,Kirsten Coleman,Jessica Turner,01/13/2025 18:04,01/14/2025 02:04,lunch break,,,False,normal,1171,0.3127079260305171,False
Outgoing,Amy Middleton,Alexander Nolan,01/14/2025 19:38,01/15/2025 03:38,jalan-jalan,,,False,normal,1172,0.3127079260305171,False
Outgoing,Terry Adams,Kevin Williams,01/12/2025 00:59,01/12/2025 08:59,good night,,,False,normal,1173,0.3127079260305171,False
Outgoing,John Greene,Lee Petersen,01/21/2025 20:37,01/22/2025 04:37,later go movie,,,False,normal,1174,0.3127079260305171,False
Incoming,Emily Mcguire,Larry Adkins,01/06/2025 18:14,01/07/2025 02:14,line clear,,,False,drug,1175,0.3127079260305171,False
Incoming,Cassie Chapman,Gregory Mendoza,01/18/2025 13:44,01/18/2025 21:44,exam coming soon,,,False,normal,1176,0.3127079260305171,False
Outgoing,James Lewis,Amber Zuniga,01/21/2025 06:03,01/21/2025 14:03,game tonight,,,False,normal,1177,0.3127079260305171,False
Outgoing,Stacie Torres,Alexander Carter,01/09/2025 06:59,01/09/2025 14:59,è´§ ready,,,False,drug,1178,0.3127079260305171,False
Incoming,Kevin Lloyd,Michael Mcmahon,01/12/2025 02:23,01/12/2025 10:23,meeting at 3pm,,,False,normal,1179,0.3127079260305171,False
Incoming,Monica Anderson,Timothy Thompson,01/10/2025 07:25,01/10/2025 15:25,lunch break,,,False,normal,1180,0.3127079260305171,False
Incoming,Ashley Thomas,Kristi Thompson,01/03/2025 07:10,01/03/2025 15:10,one g,,,False,drug,1181,0.3127079260305171,False
Outgoing,Kimberly Clark,Matthew Rodriguez,01/04/2025 14:18,01/04/2025 22:18,paket,,,False,drug,1182,0.3127079260305171,False
Incoming,Darlene Jones,Joe Hess,01/17/2025 07:05,01/17/2025 15:05,meeting at 3pm,,,False,normal,1183,0.3127079260305171,False
Incoming,Norman Hamilton,Darryl Chapman,01/09/2025 16:04,01/10/2025 00:04,port biasa,,,False,drug,1184,0.3127079260305171,False
Incoming,Alyssa Olsen,Katherine Hernandez,01/04/2025 08:40,01/04/2025 16:40,line clear,,,False,drug,1185,0.3127079260305171,False
Outgoing,Troy Cobb,Ruth Foster,01/10/2025 15:44,01/10/2025 23:44,how are you?,,,False,normal,1186,0.3127079260305171,False
Outgoing,Anna Adams MD,Anna Lee,01/09/2025 09:10,01/09/2025 17:10,ç«,,,False,drug,1187,0.3127079260305171,False
Outgoing,Kelly Daniels,Amanda Jones DVM,01/07/2025 21:08,01/08/2025 05:08,å°æ¯,,,False,drug,1188,0.3127079260305171,False
Incoming,Alex Hopkins,Diana Carter,01/14/2025 00:32,01/14/2025 08:32,drive safe,,,False,normal,1189,0.3127079260305171,False
Outgoing,Dana Salazar,Melissa Cox,01/17/2025 14:42,01/17/2025 22:42,football match best,,,False,normal,1190,0.3127079260305171,False
Incoming,Jennifer Haley,Ann Davis,01/17/2025 09:51,01/17/2025 17:51,later go movie,,,False,normal,1191,0.3127079260305171,False
Incoming,Morgan Mason,Tyler Williams,01/07/2025 12:54,01/07/2025 20:54,syabu,,,False,drug,1192,0.4991575369830738,True
Incoming,Teresa Hawkins,Christopher Lopez,01/12/2025 08:35,01/12/2025 16:35,family dinner,,,False,normal,1193,0.3127079260305171,False
Outgoing,Lisa Terry,Susan David,01/16/2025 15:39,01/16/2025 23:39,holiday plan,,,False,normal,1194,0.3127079260305171,False
Outgoing,Alyssa Fields,David Fernandez,01/17/2025 17:56,01/18/2025 01:56,exam coming soon,,,False,normal,1195,0.3127079260305171,False
Incoming,Vicki Simmons,Mrs. Cynthia Johnson,01/17/2025 08:04,01/17/2025 16:04,lunch break,,,False,normal,1196,0.3127079260305171,False
Outgoing,Juan Simpson,Alexandra Moore,01/18/2025 03:34,01/18/2025 11:34,family dinner,,,False,normal,1197,0.3127079260305171,False
Incoming,Heather Gomez,Morgan Salazar,01/14/2025 16:01,01/15/2025 00:01,football match best,,,False,normal,1198,0.3127079260305171,False
Incoming,Lisa Nelson,Thomas Nichols,01/22/2025 04:55,01/22/2025 12:55,shopping,,,False,normal,1199,0.3127079260305171,False
Outgoing,Dale Holmes,Jeffrey Armstrong,01/07/2025 09:34,01/07/2025 17:34,half g,,,False,drug,1200,0.3127079260305171,False
Incoming,Mark Kelley,Scott Johnson,01/19/2025 01:03,01/19/2025 09:03,meeting at 3pm,,,False,normal,1201,0.3127079260305171,False
Outgoing,Jason Huffman,Rachel George,01/10/2025 04:37,01/10/2025 12:37,good night,,,False,normal,1202,0.3127079260305171,False
Incoming,Adam Bright,Brian Williams,01/22/2025 20:33,01/23/2025 04:33,later go movie,,,False,normal,1203,0.3127079260305171,False
Outgoing,Brian Williams,Connor Phillips,01/22/2025 03:40,01/22/2025 11:40,game tonight,,,False,normal,1204,0.3127079260305171,False
Outgoing,Kathryn Silva,Angela Jones,01/17/2025 07:16,01/17/2025 15:16,how are you?,,,False,normal,1205,0.3127079260305171,False
Incoming,Kimberly Harris,Dennis King,01/19/2025 17:23,01/20/2025 01:23,how are you?,,,False,normal,1206,0.3127079260305171,False
Incoming,Mrs. Kelly Adams,Victoria Fox,01/12/2025 08:38,01/12/2025 16:38,holiday plan,,,False,normal,1207,0.3127079260305171,False
Outgoing,Bryce Crawford,Thomas Jackson,01/10/2025 10:36,01/10/2025 18:36,jalan-jalan,,,False,normal,1208,0.3127079260305171,False
Outgoing,Linda Stout,Guy Fisher,01/19/2025 14:14,01/19/2025 22:14,shopping,,,False,normal,1209,0.3127079260305171,False
Outgoing,Mary Jimenez,Natalie Carter,01/07/2025 16:41,01/08/2025 00:41,paket,,,False,drug,1210,0.3127079260305171,False
Incoming,Joseph Miller,Brianna Waller,01/18/2025 11:46,01/18/2025 19:46,working late,,,False,normal,1211,0.3127079260305171,False
Incoming,Jillian Watts,Craig Vazquez,01/11/2025 06:00,01/11/2025 14:00,jom makan,,,False,normal,1212,0.3127079260305171,False
Outgoing,Stephanie Santana,Angela Mcdonald,01/10/2025 06:06,01/10/2025 14:06,see you at mall,,,False,normal,1213,0.3127079260305171,False
Outgoing,Michael Murphy,James Underwood,01/14/2025 04:35,01/14/2025 12:35,drive safe,,,False,normal,1214,0.3127079260305171,False
Outgoing,Kara Lewis,Blake Ross,01/08/2025 07:32,01/08/2025 15:32,ubat kuat,,,False,drug,1215,0.3127079260305171,False
Incoming,Nicole King,Ruth Turner,01/06/2025 03:59,01/06/2025 11:59,barang ori,,,False,drug,1216,0.4991575369830738,True
Incoming,Jeffrey Fitzpatrick,Mary Webster,01/11/2025 10:56,01/11/2025 18:56,assignment siap?,,,False,normal,1217,0.3127079260305171,False
Incoming,Anita Rios,Sarah Johnson,01/06/2025 18:17,01/07/2025 02:17,ç½ç²,,,False,drug,1218,0.3127079260305171,False
Outgoing,Jessica Clark,Jon Wheeler,01/13/2025 06:39,01/13/2025 14:39,ok see you tomorrow,,,False,normal,1219,0.3127079260305171,False
Outgoing,Jeffrey Adams,Penny Schwartz,01/13/2025 20:15,01/14/2025 04:15,working late,,,False,normal,1220,0.3127079260305171,False
Incoming,Crystal Banks,Eric Hall,01/12/2025 17:50,01/13/2025 01:50,holiday plan,,,False,normal,1221,0.3127079260305171,False
Outgoing,Whitney Armstrong,Samuel Elliott,01/08/2025 16:06,01/09/2025 00:06,ice,,,False,drug,1222,0.4681264086466392,True
Incoming,Mark Fisher,Kenneth Reed,01/15/2025 21:43,01/16/2025 05:43,good night,,,False,normal,1223,0.3127079260305171,False
Incoming,Todd Carpenter,Raymond Shelton,01/09/2025 06:01,01/09/2025 14:01,line clear,,,False,drug,1224,0.3127079260305171,False
Outgoing,Jennifer Morgan,William Wright,01/16/2025 10:01,01/16/2025 18:01,meeting at 3pm,,,False,normal,1225,0.3127079260305171,False
Incoming,Sandra Sanders,Jeffrey Morrow,01/10/2025 12:06,01/10/2025 20:06,lunch break,,,False,normal,1226,0.3127079260305171,False
Incoming,Jeffrey Fitzgerald,Ronald Flores,01/08/2025 18:04,01/09/2025 02:04,gram,,,False,drug,1227,0.3127079260305171,False
Incoming,Amy Hodge,Michelle Serrano,01/04/2025 05:56,01/04/2025 13:56,ç«,,,False,drug,1228,0.3127079260305171,False
Incoming,Andrew Young,Jessica Shepherd,01/11/2025 00:32,01/11/2025 08:32,family dinner,,,False,normal,1229,0.3127079260305171,False
Outgoing,Sarah Greene,Lindsey Nunez,01/08/2025 15:14,01/08/2025 23:14,port biasa,,,False,drug,1230,0.3127079260305171,False
Incoming,Rhonda Smith,Mary Sanders,01/13/2025 20:23,01/14/2025 04:23,on the way,,,False,normal,1231,0.3127079260305171,False
Incoming,Ashley Carter,Shaun Hawkins,01/11/2025 08:24,01/11/2025 16:24,good night,,,False,normal,1232,0.3127079260305171,False
Incoming,Lawrence Collins,Julie Kirk,01/16/2025 07:38,01/16/2025 15:38,good night,,,False,normal,1233,0.3127079260305171,False
Outgoing,Larry Thomas,Jonathan Daniels,01/04/2025 06:17,01/04/2025 14:17,å°æ¯,,,False,drug,1234,0.3127079260305171,False
Outgoing,Adam Munoz DVM,Tyler Montoya,01/05/2025 17:29,01/06/2025 01:29,paket,,,False,drug,1235,0.3127079260305171,False
Outgoing,Andrea Wolf,Jeremy White,01/01/2025 20:51,01/02/2025 04:51,ç½ç²,,,False,drug,1236,0.3127079260305171,False
Incoming,Jonathan Harrington,Russell Salazar,01/22/2025 04:23,01/22/2025 12:23,exam coming soon,,,False,normal,1237,0.3127079260305171,False
Incoming,Monica Carpenter,Michael Jensen,01/13/2025 03:58,01/13/2025 11:58,game tonight,,,False,normal,1238,0.3127079260305171,False
Incoming,Kyle Williams,Jennifer Brown,01/15/2025 06:12,01/15/2025 14:12,on the way,,,False,normal,1239,0.3127079260305171,False
Incoming,James Reed,Brittney Moore,01/20/2025 09:16,01/20/2025 17:16,how are you?,,,False,normal,1240,0.3127079260305171,False
Incoming,Angela Roberts,Helen Hudson,01/02/2025 00:37,01/02/2025 08:37,gram,,,False,drug,1241,0.3127079260305171,False
Outgoing,Anthony Anderson,Paul Velasquez,01/22/2025 03:46,01/22/2025 11:46,apa khabar?,,,False,normal,1242,0.3127079260305171,False
Incoming,Kelly Griffin,Julia Williams,01/20/2025 10:09,01/20/2025 18:09,football match best,,,False,normal,1243,0.3127079260305171,False
Incoming,Tonya Johnson,Alexander Miller,01/21/2025 14:59,01/21/2025 22:59,holiday plan,,,False,normal,1244,0.3127079260305171,False
Outgoing,Mr. Daniel Decker,Colin Woods,01/03/2025 15:43,01/03/2025 23:43,one g,,,False,drug,1245,0.3127079260305171,False
Incoming,Steven Robinson,Alexis Alexander,01/14/2025 07:31,01/14/2025 15:31,drive safe,,,False,normal,1246,0.3127079260305171,False
Outgoing,Michael Carter,Lawrence Young,01/03/2025 05:43,01/03/2025 13:43,one g,,,False,drug,1247,0.3127079260305171,False
Incoming,Christina Valdez,Jason Fletcher,01/11/2025 01:36,01/11/2025 09:36,jalan-jalan,,,False,normal,1248,0.3127079260305171,False
Outgoing,Lisa Allen,Theresa Gonzalez,01/12/2025 19:20,01/13/2025 03:20,catch up later,,,False,normal,1249,0.3127079260305171,False
Outgoing,Catherine Lee,Haley Alvarez,01/02/2025 08:38,01/02/2025 16:38,port biasa,,,False,drug,1250,0.3127079260305171,False
Incoming,Christopher Johnson,Colleen Parker,01/16/2025 01:54,01/16/2025 09:54,holiday plan,,,False,normal,1251,0.3127079260305171,False
Outgoing,Anthony Smith,Laura Velazquez,01/21/2025 17:57,01/22/2025 01:57,holiday plan,,,False,normal,1252,0.3127079260305171,False
Incoming,Erin Hodge,Brenda Montgomery,01/17/2025 05:39,01/17/2025 13:39,game tonight,,,False,normal,1253,0.3127079260305171,False
Outgoing,Jonathan Miller,Gary Kim,01/02/2025 03:33,01/02/2025 11:33,ç½ç²,,,False,drug,1254,0.3127079260305171,False
Outgoing,Sonya Thornton,Nicholas Franco,01/22/2025 21:41,01/23/2025 05:41,drive safe,,,False,normal,1255,0.3127079260305171,False
Incoming,Sara Stephens,Dr. Alexis Howe,01/19/2025 09:37,01/19/2025 17:37,apa khabar?,,,False,normal,1256,0.3127079260305171,False
Outgoing,Judy Sanchez,Elizabeth Garcia,01/07/2025 00:40,01/07/2025 08:40,half g,,,False,drug,1257,0.3127079260305171,False
Outgoing,Martha Martin,Daniel Gardner,01/16/2025 04:35,01/16/2025 12:35,good night,,,False,normal,1258,0.3127079260305171,False
Outgoing,Sean Jones,Mrs. Sarah Miles,01/03/2025 10:10,01/03/2025 18:10,line clear,,,False,drug,1259,0.3127079260305171,False
Outgoing,Jacob Ramirez,Daniel Reed,01/17/2025 17:49,01/18/2025 01:49,catch up later,,,False,normal,1260,0.3127079260305171,False
Outgoing,Joseph Turner,Valerie Smith,01/18/2025 13:55,01/18/2025 21:55,football match best,,,False,normal,1261,0.3127079260305171,False
Incoming,Anthony Simon,Victoria Flynn,01/13/2025 02:31,01/13/2025 10:31,drive safe,,,False,normal,1262,0.3127079260305171,False
Incoming,Mark Thompson,Mr. Thomas Berger PhD,01/05/2025 13:35,01/05/2025 21:35,è´§ ada,,,False,drug,1263,0.3127079260305171,False
Outgoing,Jacob Garcia,Samuel Munoz,01/05/2025 05:29,01/05/2025 13:29,line clear,,,False,drug,1264,0.3127079260305171,False
Incoming,Michelle Mcintyre,Julie Gilmore,01/14/2025 17:20,01/15/2025 01:20,meeting at 3pm,,,False,normal,1265,0.3127079260305171,False
Incoming,Christy Mcdonald,Jane Michael,01/06/2025 14:16,01/06/2025 22:16,half g,,,False,drug,1266,0.3127079260305171,False
Incoming,Stephen Tran,Allison Keller,01/03/2025 22:02,01/04/2025 06:02,stuff,,,False,drug,1267,0.4681264086466392,True
Outgoing,Justin Campbell,Kimberly Davidson,01/14/2025 08:24,01/14/2025 16:24,working late,,,False,normal,1268,0.3127079260305171,False
Outgoing,Stacey Harris,Yolanda Strickland,01/16/2025 19:40,01/17/2025 03:40,ok see you tomorrow,,,False,normal,1269,0.3127079260305171,False
Incoming,Alicia Miller,Kaitlyn Mccullough,01/16/2025 13:15,01/16/2025 21:15,on the way,,,False,normal,1270,0.3127079260305171,False
Incoming,Kenneth Brown,Samantha Montoya,01/16/2025 12:51,01/16/2025 20:51,holiday plan,,,False,normal,1271,0.3127079260305171,False
Outgoing,Daniel Johnson,Daniel Bryant,01/21/2025 20:31,01/22/2025 04:31,see you at mall,,,False,normal,1272,0.3127079260305171,False
Outgoing,Vicki Lopez,Angela Johnson,01/17/2025 06:15,01/17/2025 14:15,jalan-jalan,,,False,normal,1273,0.3127079260305171,False
Outgoing,Ethan Hahn,Christopher Long,01/13/2025 22:04,01/14/2025 06:04,drive safe,,,False,normal,1274,0.3127079260305171,False
Outgoing,Stephanie Ramsey,James Hamilton,01/14/2025 10:24,01/14/2025 18:24,lunch break,,,False,normal,1275,0.3127079260305171,False
Outgoing,Felicia Johnston,Raymond Atkins,01/11/2025 20:08,01/12/2025 04:08,assignment siap?,,,False,normal,1276,0.3127079260305171,False
Incoming,Allison Eaton,Gregory Adams,01/13/2025 00:23,01/13/2025 08:23,holiday plan,,,False,normal,1277,0.3127079260305171,False
